"FileName","FullPath","SizeKB","Reason"
"434LXRCZ__Diapositiva93.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\434LXRCZ__Diapositiva93.JPG","104","Could not parse NFT number from filename"
"43ITAQBW__Diapositiva606.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\43ITAQBW__Diapositiva606.JPG","66.6","Could not parse NFT number from filename"
"44PE75KB__Diapositiva323.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\44PE75KB__Diapositiva323.JPG","45.6","Could not parse NFT number from filename"
"44RIW5R7__Diapositiva207.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\44RIW5R7__Diapositiva207.JPG","129.8","Could not parse NFT number from filename"
"44Z3J3YH__Diapositiva971.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\44Z3J3YH__Diapositiva971.JPG","55.3","Could not parse NFT number from filename"
"45U3HLRY__Diapositiva352.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\45U3HLRY__Diapositiva352.JPG","115.7","Could not parse NFT number from filename"
"45YNLUU4__Diapositiva977.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\45YNLUU4__Diapositiva977.JPG","81.4","Could not parse NFT number from filename"
"47AXCZMG__Diapositiva15.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\47AXCZMG__Diapositiva15.JPG","72.6","Could not parse NFT number from filename"
"47M5ALCY__Diapositiva165.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\47M5ALCY__Diapositiva165.JPG","202.2","Could not parse NFT number from filename"
"488EDEF9__Diapositiva292.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\488EDEF9__Diapositiva292.JPG","54.6","Could not parse NFT number from filename"
"48Q9YG84__Diapositiva339.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\48Q9YG84__Diapositiva339.JPG","109.3","Could not parse NFT number from filename"
"493RJEMQ__Diapositiva495.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\493RJEMQ__Diapositiva495.JPG","66.3","Could not parse NFT number from filename"
"4BDMWQ8X__Diapositiva613.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4BDMWQ8X__Diapositiva613.JPG","67.4","Could not parse NFT number from filename"
"4BPQNIPW__Diapositiva540.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4BPQNIPW__Diapositiva540.JPG","51.4","Could not parse NFT number from filename"
"4BPWT2IC__Diapositiva848.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4BPWT2IC__Diapositiva848.JPG","74.4","Could not parse NFT number from filename"
"4BQUDM82__Diapositiva885.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4BQUDM82__Diapositiva885.JPG","76.1","Could not parse NFT number from filename"
"4CADIMWT__Diapositiva264.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4CADIMWT__Diapositiva264.JPG","75.7","Could not parse NFT number from filename"
"4CGG569C__Diapositiva695.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4CGG569C__Diapositiva695.JPG","128.3","Could not parse NFT number from filename"
"4CIK2E8B__Diapositiva655.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4CIK2E8B__Diapositiva655.JPG","137.5","Could not parse NFT number from filename"
"4CT5K7L8__Diapositiva20.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4CT5K7L8__Diapositiva20.JPG","53","Could not parse NFT number from filename"
"4CW3ZNS2__Diapositiva893.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4CW3ZNS2__Diapositiva893.JPG","41.9","Could not parse NFT number from filename"
"4DJDV2H2__Diapositiva720.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4DJDV2H2__Diapositiva720.JPG","52","Could not parse NFT number from filename"
"4DVRPQNS__Diapositiva544.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4DVRPQNS__Diapositiva544.JPG","111.3","Could not parse NFT number from filename"
"4E7KF2C9__Diapositiva638.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4E7KF2C9__Diapositiva638.JPG","57.6","Could not parse NFT number from filename"
"4F2962BY__Diapositiva838.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4F2962BY__Diapositiva838.JPG","113.7","Could not parse NFT number from filename"
"4FBEDJ6Q__Diapositiva375.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4FBEDJ6Q__Diapositiva375.JPG","79.6","Could not parse NFT number from filename"
"4FZZJXBC__Diapositiva311.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4FZZJXBC__Diapositiva311.JPG","142.4","Could not parse NFT number from filename"
"4G5EXZL6__Diapositiva704.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4G5EXZL6__Diapositiva704.JPG","56.2","Could not parse NFT number from filename"
"4G86KXSQ__Diapositiva514.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4G86KXSQ__Diapositiva514.JPG","68.6","Could not parse NFT number from filename"
"4GD2BLGA__Diapositiva614.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4GD2BLGA__Diapositiva614.JPG","42.9","Could not parse NFT number from filename"
"4GGMX2Z3__Diapositiva304.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4GGMX2Z3__Diapositiva304.JPG","81.2","Could not parse NFT number from filename"
"4GHLE2SM__Diapositiva274.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4GHLE2SM__Diapositiva274.JPG","123.6","Could not parse NFT number from filename"
"4H4W85CY__Diapositiva996.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4H4W85CY__Diapositiva996.JPG","130.1","Could not parse NFT number from filename"
"4HBMGAVH__Diapositiva883.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4HBMGAVH__Diapositiva883.JPG","96.8","Could not parse NFT number from filename"
"4HC98SBD__Diapositiva648.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4HC98SBD__Diapositiva648.JPG","104.9","Could not parse NFT number from filename"
"4ICAFHSW__Diapositiva819.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4ICAFHSW__Diapositiva819.JPG","47.4","Could not parse NFT number from filename"
"4ID5ZHPP__Diapositiva657.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4ID5ZHPP__Diapositiva657.JPG","83","Could not parse NFT number from filename"
"4IJRAGNI__Diapositiva329.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4IJRAGNI__Diapositiva329.JPG","46.5","Could not parse NFT number from filename"
"4IJUL9WA__Diapositiva486.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4IJUL9WA__Diapositiva486.JPG","127.3","Could not parse NFT number from filename"
"4IMWKQ99__Diapositiva820.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4IMWKQ99__Diapositiva820.JPG","83.1","Could not parse NFT number from filename"
"4IPLXDX2__Diapositiva945.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4IPLXDX2__Diapositiva945.JPG","50.4","Could not parse NFT number from filename"
"4IVUU3QK__Diapositiva815.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4IVUU3QK__Diapositiva815.JPG","132.8","Could not parse NFT number from filename"
"4J2JN5CY__Diapositiva1.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4J2JN5CY__Diapositiva1.JPG","124.9","Could not parse NFT number from filename"
"4JANHZJF__Diapositiva542.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4JANHZJF__Diapositiva542.JPG","121","Could not parse NFT number from filename"
"4JDCG5RP__Diapositiva275.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4JDCG5RP__Diapositiva275.JPG","106.6","Could not parse NFT number from filename"
"4JQT9ZSU__Diapositiva403.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4JQT9ZSU__Diapositiva403.JPG","110.4","Could not parse NFT number from filename"
"4JZYZQJE__Diapositiva556.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4JZYZQJE__Diapositiva556.JPG","82.6","Could not parse NFT number from filename"
"4K4PBUGS__Diapositiva425.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4K4PBUGS__Diapositiva425.JPG","57.4","Could not parse NFT number from filename"
"4K4RLXCD__Diapositiva332.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4K4RLXCD__Diapositiva332.JPG","58","Could not parse NFT number from filename"
"4K6ESF87__Diapositiva75.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4K6ESF87__Diapositiva75.JPG","137.1","Could not parse NFT number from filename"
"4KANCQLD__Diapositiva255.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KANCQLD__Diapositiva255.JPG","98.6","Could not parse NFT number from filename"
"4KBEDFEE__Diapositiva80.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KBEDFEE__Diapositiva80.JPG","51.7","Could not parse NFT number from filename"
"4KDMXG2H__Diapositiva362.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KDMXG2H__Diapositiva362.JPG","126.3","Could not parse NFT number from filename"
"4KH828PF__Diapositiva63.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KH828PF__Diapositiva63.JPG","140.8","Could not parse NFT number from filename"
"4KMCB33N__Diapositiva661.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KMCB33N__Diapositiva661.JPG","38.5","Could not parse NFT number from filename"
"4KTPJ4BI__Diapositiva23.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KTPJ4BI__Diapositiva23.JPG","125.2","Could not parse NFT number from filename"
"4KZRQHM7__Diapositiva523.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KZRQHM7__Diapositiva523.JPG","77.7","Could not parse NFT number from filename"
"4LD5WBQD__Diapositiva924.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4LD5WBQD__Diapositiva924.JPG","143.5","Could not parse NFT number from filename"
"4LMTT3II__Diapositiva458.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4LMTT3II__Diapositiva458.JPG","132.9","Could not parse NFT number from filename"
"4M2Y8LPT__Diapositiva837.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4M2Y8LPT__Diapositiva837.JPG","139.2","Could not parse NFT number from filename"
"4M64WLNZ__Diapositiva57.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4M64WLNZ__Diapositiva57.JPG","120.5","Could not parse NFT number from filename"
"4ME3L2VI__Diapositiva0.jpg","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4ME3L2VI__Diapositiva0.jpg","101.9","Could not parse NFT number from filename"
"4NEM6756__Diapositiva536.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4NEM6756__Diapositiva536.JPG","72.8","Could not parse NFT number from filename"
"4P8YK7T2__Diapositiva270.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4P8YK7T2__Diapositiva270.JPG","44.4","Could not parse NFT number from filename"
"4PE4ZLCW__Diapositiva923.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4PE4ZLCW__Diapositiva923.JPG","43.3","Could not parse NFT number from filename"
"4PHTATN7__Diapositiva909.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4PHTATN7__Diapositiva909.JPG","142.2","Could not parse NFT number from filename"
"4PL642VD__Diapositiva769.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4PL642VD__Diapositiva769.JPG","79.3","Could not parse NFT number from filename"
"4Q2KFM7W__Diapositiva826.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4Q2KFM7W__Diapositiva826.JPG","64.4","Could not parse NFT number from filename"
"4QX5WQD5__Diapositiva329.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4QX5WQD5__Diapositiva329.JPG","155.1","Could not parse NFT number from filename"
"4RLC48SF__Diapositiva31.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4RLC48SF__Diapositiva31.JPG","136.5","Could not parse NFT number from filename"
"4RUIMEGN__Diapositiva952.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4RUIMEGN__Diapositiva952.JPG","116.3","Could not parse NFT number from filename"
"4SEJLMQU__Diapositiva872.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4SEJLMQU__Diapositiva872.JPG","48.1","Could not parse NFT number from filename"
"4SFD2LXF__Diapositiva762.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4SFD2LXF__Diapositiva762.JPG","102.9","Could not parse NFT number from filename"
"4SHEDNI2__Diapositiva467.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4SHEDNI2__Diapositiva467.JPG","57.9","Could not parse NFT number from filename"
"4SK7DP6W__Diapositiva354.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4SK7DP6W__Diapositiva354.JPG","133.1","Could not parse NFT number from filename"
"4SKTTIVC__Diapositiva720.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4SKTTIVC__Diapositiva720.JPG","105.7","Could not parse NFT number from filename"
"4SKVS2D4__Diapositiva785.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4SKVS2D4__Diapositiva785.JPG","175","Could not parse NFT number from filename"
"4T5DBXUJ__Diapositiva72.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4T5DBXUJ__Diapositiva72.JPG","137.6","Could not parse NFT number from filename"
"4TAIZHSJ__Diapositiva325.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4TAIZHSJ__Diapositiva325.JPG","70.3","Could not parse NFT number from filename"
"4TIRUZH5__Diapositiva48.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4TIRUZH5__Diapositiva48.JPG","80.7","Could not parse NFT number from filename"
"4UM6YL9X__Diapositiva813.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4UM6YL9X__Diapositiva813.JPG","153.6","Could not parse NFT number from filename"
"4UQN7CPD__Diapositiva658.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4UQN7CPD__Diapositiva658.JPG","111.2","Could not parse NFT number from filename"
"4UQT7F8V__Diapositiva392.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4UQT7F8V__Diapositiva392.JPG","57.6","Could not parse NFT number from filename"
"4UYSFVPV__Diapositiva373.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4UYSFVPV__Diapositiva373.JPG","129.4","Could not parse NFT number from filename"
"4V4FLBPD__Diapositiva912.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4V4FLBPD__Diapositiva912.JPG","69.8","Could not parse NFT number from filename"
"4VECRXYS__Diapositiva71.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4VECRXYS__Diapositiva71.JPG","113","Could not parse NFT number from filename"
"4VNVIR99__Diapositiva183.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4VNVIR99__Diapositiva183.JPG","146.5","Could not parse NFT number from filename"
"4WER2FUX__Diapositiva805.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4WER2FUX__Diapositiva805.JPG","123.2","Could not parse NFT number from filename"
"4WFHPTPE__Diapositiva784.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4WFHPTPE__Diapositiva784.JPG","63.5","Could not parse NFT number from filename"
"4WJIGNG9__Diapositiva239.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4WJIGNG9__Diapositiva239.JPG","45","Could not parse NFT number from filename"
"4X8V6HPT__Diapositiva576.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4X8V6HPT__Diapositiva576.JPG","118.7","Could not parse NFT number from filename"
"4YAH3PM8__Diapositiva186.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4YAH3PM8__Diapositiva186.JPG","110.1","Could not parse NFT number from filename"
"4ZTFBYZ9__Diapositiva100.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4ZTFBYZ9__Diapositiva100.JPG","132.4","Could not parse NFT number from filename"
"52H9VTCN__Diapositiva506.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\52H9VTCN__Diapositiva506.JPG","116.1","Could not parse NFT number from filename"
"52NUPZKI__Diapositiva750.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\52NUPZKI__Diapositiva750.JPG","52.7","Could not parse NFT number from filename"
"53CMAXLC__Diapositiva455.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\53CMAXLC__Diapositiva455.JPG","49.4","Could not parse NFT number from filename"
"53HK4RQV__Diapositiva340.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\53HK4RQV__Diapositiva340.JPG","119.3","Could not parse NFT number from filename"
"53I8PLPJ__Diapositiva64.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\53I8PLPJ__Diapositiva64.JPG","89.5","Could not parse NFT number from filename"
"53UL7LMX__Diapositiva129.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\53UL7LMX__Diapositiva129.JPG","75.8","Could not parse NFT number from filename"
"54AUL636__Diapositiva338.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\54AUL636__Diapositiva338.JPG","52.1","Could not parse NFT number from filename"
"54C85IH5__Diapositiva34.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\54C85IH5__Diapositiva34.JPG","145.6","Could not parse NFT number from filename"
"54SVWX3N__Diapositiva46.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\54SVWX3N__Diapositiva46.JPG","133.9","Could not parse NFT number from filename"
"554WE3AJ__Diapositiva136.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\554WE3AJ__Diapositiva136.JPG","136.7","Could not parse NFT number from filename"
"55B8VM2B__Diapositiva673.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\55B8VM2B__Diapositiva673.JPG","57.7","Could not parse NFT number from filename"
"55L423KR__Diapositiva253.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\55L423KR__Diapositiva253.JPG","145.6","Could not parse NFT number from filename"
"55TNSS9I__Diapositiva968.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\55TNSS9I__Diapositiva968.JPG","85.8","Could not parse NFT number from filename"
"55XUSPWL__Diapositiva376.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\55XUSPWL__Diapositiva376.JPG","102.5","Could not parse NFT number from filename"
"562UD7W2__Diapositiva4.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\562UD7W2__Diapositiva4.JPG","53.6","Could not parse NFT number from filename"
"565NYGVI__Diapositiva578.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\565NYGVI__Diapositiva578.JPG","134.8","Could not parse NFT number from filename"
"5772C7SF__Diapositiva548.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5772C7SF__Diapositiva548.JPG","53","Could not parse NFT number from filename"
"57IWGKIK__Diapositiva844.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\57IWGKIK__Diapositiva844.JPG","68","Could not parse NFT number from filename"
"57ML3T7C__Diapositiva241.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\57ML3T7C__Diapositiva241.JPG","125.9","Could not parse NFT number from filename"
"57RDA28R__Diapositiva759.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\57RDA28R__Diapositiva759.JPG","132.3","Could not parse NFT number from filename"
"58DPWBYW__Diapositiva453.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\58DPWBYW__Diapositiva453.JPG","100.7","Could not parse NFT number from filename"
"58U7Y2IR__Diapositiva776.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\58U7Y2IR__Diapositiva776.JPG","60.6","Could not parse NFT number from filename"
"58Y2FZYX__Diapositiva328.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\58Y2FZYX__Diapositiva328.JPG","126.7","Could not parse NFT number from filename"
"5929NQLX__Diapositiva682.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5929NQLX__Diapositiva682.JPG","56.2","Could not parse NFT number from filename"
"5B5PVPSY__Diapositiva792.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5B5PVPSY__Diapositiva792.JPG","106","Could not parse NFT number from filename"
"5C4SX327__Diapositiva988.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5C4SX327__Diapositiva988.JPG","110","Could not parse NFT number from filename"
"5CEZCV8E__Diapositiva758.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5CEZCV8E__Diapositiva758.JPG","89.6","Could not parse NFT number from filename"
"5CPG9K8K__Diapositiva48.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5CPG9K8K__Diapositiva48.JPG","47.5","Could not parse NFT number from filename"
"5CUIVB6X__Diapositiva592.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5CUIVB6X__Diapositiva592.JPG","112.8","Could not parse NFT number from filename"
"5D6DGWTS__Diapositiva620.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5D6DGWTS__Diapositiva620.JPG","136.1","Could not parse NFT number from filename"
"5DWP45G9__Diapositiva495.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5DWP45G9__Diapositiva495.JPG","82.4","Could not parse NFT number from filename"
"5EBSALAW__Diapositiva887.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5EBSALAW__Diapositiva887.JPG","109.9","Could not parse NFT number from filename"
