"NFTNumber","DisplayTitle","FileName","FullPath","Extension","SizeKB","InExpectedRange"
"3161","Light Cult Crypto Club #3161","FE3TVH5V__3161 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FE3TVH5V__3161 - Light Cult Crypto Club.JPG",".JPG","146.7","True"
"3162","Light Cult Crypto Club #3162","K286T89N__3162 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\K286T89N__3162 - Light Cult Crypto Club.JPG",".JPG","159.9","True"
"3163","Light Cult Crypto Club #3163","DGIKXFYN__3163 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DGIKXFYN__3163 - Light Cult Crypto Club.JPG",".JPG","96.1","True"
"3164","Light Cult Crypto Club #3164","T5XS2EWZ__3164 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T5XS2EWZ__3164 - Light Cult Crypto Club.JPG",".JPG","104.5","True"
"3165","Light Cult Crypto Club #3165","SKKBTUYS__3165 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SKKBTUYS__3165 - Light Cult Crypto Club.JPG",".JPG","103","True"
"3166","Light Cult Crypto Club #3166","CTPATCL6__3166 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CTPATCL6__3166 - Light Cult Crypto Club.JPG",".JPG","35.9","True"
"3167","Light Cult Crypto Club #3167","YAW96FUH__3167 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YAW96FUH__3167 - Light Cult Crypto Club.JPG",".JPG","76.7","True"
"3168","Light Cult Crypto Club #3168","XHQ93ZLS__3168 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XHQ93ZLS__3168 - Light Cult Crypto Club.JPG",".JPG","55.7","True"
"3169","Light Cult Crypto Club #3169","7J922X9B__3169 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7J922X9B__3169 - Light Cult Crypto Club.JPG",".JPG","124.6","True"
"3170","Light Cult Crypto Club #3170","XYXJFU95__3170 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XYXJFU95__3170 - Light Cult Crypto Club.JPG",".JPG","147.9","True"
"3171","Light Cult Crypto Club #3171","ZKMPZ75T__3171 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZKMPZ75T__3171 - Light Cult Crypto Club.JPG",".JPG","48.3","True"
"3172","Light Cult Crypto Club #3172","Q5SHCNGZ__3172 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Q5SHCNGZ__3172 - Light Cult Crypto Club.JPG",".JPG","132.2","True"
"3173","Light Cult Crypto Club #3173","4LXNAI8H__3173 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4LXNAI8H__3173 - Light Cult Crypto Club.JPG",".JPG","68.2","True"
"3174","Light Cult Crypto Club #3174","YNHPLAGJ__3174 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YNHPLAGJ__3174 - Light Cult Crypto Club.JPG",".JPG","113.3","True"
"3175","Light Cult Crypto Club #3175","UL5AJZI6__3175 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UL5AJZI6__3175 - Light Cult Crypto Club.JPG",".JPG","147.3","True"
"3176","Light Cult Crypto Club #3176","7AV43FNP__3176 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7AV43FNP__3176 - Light Cult Crypto Club.JPG",".JPG","62","True"
"3177","Light Cult Crypto Club #3177","RT43IQT6__3177 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RT43IQT6__3177 - Light Cult Crypto Club.JPG",".JPG","71.1","True"
"3178","Light Cult Crypto Club #3178","FIDW4X2V__3178 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FIDW4X2V__3178 - Light Cult Crypto Club.JPG",".JPG","128.4","True"
"3179","Light Cult Crypto Club #3179","XQ8NPEII__3179 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XQ8NPEII__3179 - Light Cult Crypto Club.JPG",".JPG","60.6","True"
"3180","Light Cult Crypto Club #3180","HY282VT9__3180 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HY282VT9__3180 - Light Cult Crypto Club.JPG",".JPG","55.3","True"
"3181","Light Cult Crypto Club #3181","SHKIFLPR__3181 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SHKIFLPR__3181 - Light Cult Crypto Club.JPG",".JPG","130.3","True"
"3182","Light Cult Crypto Club #3182","93W7DV82__3182 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\93W7DV82__3182 - Light Cult Crypto Club.JPG",".JPG","135.6","True"
"3183","Light Cult Crypto Club #3183","VIP6WSDV__3183 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VIP6WSDV__3183 - Light Cult Crypto Club.JPG",".JPG","42.7","True"
"3184","Light Cult Crypto Club #3184","SBCSCB4Q__3184 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SBCSCB4Q__3184 - Light Cult Crypto Club.JPG",".JPG","65.7","True"
"3185","Light Cult Crypto Club #3185","552TAQLG__3185 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\552TAQLG__3185 - Light Cult Crypto Club.JPG",".JPG","80.3","True"
"3186","Light Cult Crypto Club #3186","2R4RH3C6__3186 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2R4RH3C6__3186 - Light Cult Crypto Club.JPG",".JPG","120.2","True"
"3187","Light Cult Crypto Club #3187","ACN9RGXT__3187 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ACN9RGXT__3187 - Light Cult Crypto Club.JPG",".JPG","108","True"
"3188","Light Cult Crypto Club #3188","WTECM2L8__3188 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WTECM2L8__3188 - Light Cult Crypto Club.JPG",".JPG","96.1","True"
"3189","Light Cult Crypto Club #3189","QAFS9EUT__3189 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QAFS9EUT__3189 - Light Cult Crypto Club.JPG",".JPG","126.5","True"
"3190","Light Cult Crypto Club #3190","72C7SZ6H__3190 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\72C7SZ6H__3190 - Light Cult Crypto Club.JPG",".JPG","130.1","True"
"3191","Light Cult Crypto Club #3191","354J3J6R__3191 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\354J3J6R__3191 - Light Cult Crypto Club.JPG",".JPG","150.3","True"
"3192","Light Cult Crypto Club #3192","DBU356U8__3192 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DBU356U8__3192 - Light Cult Crypto Club.JPG",".JPG","140.9","True"
"3193","Light Cult Crypto Club #3193","7V4WYZ43__3193 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7V4WYZ43__3193 - Light Cult Crypto Club.JPG",".JPG","147.3","True"
"3194","Light Cult Crypto Club #3194","MNPIPVJW__3194 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MNPIPVJW__3194 - Light Cult Crypto Club.JPG",".JPG","95.8","True"
"3195","Light Cult Crypto Club #3195","V8GJ4BPT__3195 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\V8GJ4BPT__3195 - Light Cult Crypto Club.JPG",".JPG","84.2","True"
"3196","Light Cult Crypto Club #3196","ZYXRYW3X__3196 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZYXRYW3X__3196 - Light Cult Crypto Club.JPG",".JPG","42.4","True"
"3197","Light Cult Crypto Club #3197","6YAM6QDY__3197 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6YAM6QDY__3197 - Light Cult Crypto Club.JPG",".JPG","140","True"
"3198","Light Cult Crypto Club #3198","DTPK5I6K__3198 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DTPK5I6K__3198 - Light Cult Crypto Club.JPG",".JPG","83.7","True"
"3199","Light Cult Crypto Club #3199","KGHCVHTE__3199 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KGHCVHTE__3199 - Light Cult Crypto Club.JPG",".JPG","101.8","True"
"3200","Light Cult Crypto Club #3200","LC2G59JW__3200 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LC2G59JW__3200 - Light Cult Crypto Club.JPG",".JPG","175.8","True"
"3201","Light Cult Crypto Club #3201","E9XIBUCY__3201 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\E9XIBUCY__3201 - Light Cult Crypto Club.JPG",".JPG","61.7","True"
"3202","Light Cult Crypto Club #3202","4XJDQXPR__3202 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4XJDQXPR__3202 - Light Cult Crypto Club.JPG",".JPG","75.3","True"
"3203","Light Cult Crypto Club #3203","INGFDBNI__3203 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\INGFDBNI__3203 - Light Cult Crypto Club.JPG",".JPG","43.2","True"
"3204","Light Cult Crypto Club #3204","DLBHN24B__3204 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DLBHN24B__3204 - Light Cult Crypto Club.JPG",".JPG","42.2","True"
"3205","Light Cult Crypto Club #3205","AS87TD27__3205 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AS87TD27__3205 - Light Cult Crypto Club.JPG",".JPG","35.5","True"
"3206","Light Cult Crypto Club #3206","QS79N5YR__3206 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QS79N5YR__3206 - Light Cult Crypto Club.JPG",".JPG","127.1","True"
"3207","Light Cult Crypto Club #3207","FKU7K3UQ__3207 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FKU7K3UQ__3207 - Light Cult Crypto Club.JPG",".JPG","96.9","True"
"3208","Light Cult Crypto Club #3208","IL7DWLKS__3208 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IL7DWLKS__3208 - Light Cult Crypto Club.JPG",".JPG","143.2","True"
"3209","Light Cult Crypto Club #3209","TLAL2JYL__3209 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TLAL2JYL__3209 - Light Cult Crypto Club.JPG",".JPG","51.2","True"
"3210","Light Cult Crypto Club #3210","5JSKMMLV__3210 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5JSKMMLV__3210 - Light Cult Crypto Club.JPG",".JPG","135","True"
"3211","Light Cult Crypto Club #3211","3JKIVLB5__3211 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3JKIVLB5__3211 - Light Cult Crypto Club.JPG",".JPG","116.5","True"
"3212","Light Cult Crypto Club #3212","KWDLBVRS__3212 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KWDLBVRS__3212 - Light Cult Crypto Club.JPG",".JPG","114.4","True"
"3213","Light Cult Crypto Club #3213","GP8DDMFQ__3213 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GP8DDMFQ__3213 - Light Cult Crypto Club.JPG",".JPG","33.3","True"
"3214","Light Cult Crypto Club #3214","YKUE5CFA__3214 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YKUE5CFA__3214 - Light Cult Crypto Club.JPG",".JPG","102.3","True"
"3215","Light Cult Crypto Club #3215","DMKUPCBD__3215 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DMKUPCBD__3215 - Light Cult Crypto Club.JPG",".JPG","85.1","True"
"3216","Light Cult Crypto Club #3216","25AAPHUP__3216 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\25AAPHUP__3216 - Light Cult Crypto Club.JPG",".JPG","72.6","True"
"3217","Light Cult Crypto Club #3217","DNZ3WH3M__3217 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DNZ3WH3M__3217 - Light Cult Crypto Club.JPG",".JPG","119.8","True"
"3218","Light Cult Crypto Club #3218","XBEGXPVM__3218 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XBEGXPVM__3218 - Light Cult Crypto Club.JPG",".JPG","128","True"
"3219","Light Cult Crypto Club #3219","RHNBIBBC__3219 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RHNBIBBC__3219 - Light Cult Crypto Club.JPG",".JPG","110.6","True"
"3220","Light Cult Crypto Club #3220","X6MACBR2__3220 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X6MACBR2__3220 - Light Cult Crypto Club.JPG",".JPG","127.7","True"
"3221","Light Cult Crypto Club #3221","R7N4IFYD__3221 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\R7N4IFYD__3221 - Light Cult Crypto Club.JPG",".JPG","61.7","True"
"3222","Light Cult Crypto Club #3222","CYALRRZS__3222 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CYALRRZS__3222 - Light Cult Crypto Club.JPG",".JPG","155","True"
"3223","Light Cult Crypto Club #3223","TWYLGUR4__3223 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TWYLGUR4__3223 - Light Cult Crypto Club.JPG",".JPG","143.6","True"
"3224","Light Cult Crypto Club #3224","BJED2TWH__3224 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BJED2TWH__3224 - Light Cult Crypto Club.JPG",".JPG","119.6","True"
"3225","Light Cult Crypto Club #3225","SXBYDMDH__3225 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SXBYDMDH__3225 - Light Cult Crypto Club.JPG",".JPG","86.6","True"
"3226","Light Cult Crypto Club #3226","8YFMHXQ9__3226 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8YFMHXQ9__3226 - Light Cult Crypto Club.JPG",".JPG","58","True"
"3227","Light Cult Crypto Club #3227","KJM8E2SS__3227 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KJM8E2SS__3227 - Light Cult Crypto Club.JPG",".JPG","105.6","True"
"3228","Light Cult Crypto Club #3228","CP8FIUJN__3228 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CP8FIUJN__3228 - Light Cult Crypto Club.JPG",".JPG","142.5","True"
"3229","Light Cult Crypto Club #3229","LSQWKTLE__3229 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LSQWKTLE__3229 - Light Cult Crypto Club.JPG",".JPG","129","True"
"3230","Light Cult Crypto Club #3230","BHQIC4PJ__3230 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BHQIC4PJ__3230 - Light Cult Crypto Club.JPG",".JPG","85","True"
"3231","Light Cult Crypto Club #3231","2GDJKGZQ__3231 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2GDJKGZQ__3231 - Light Cult Crypto Club.JPG",".JPG","108.4","True"
"3232","Light Cult Crypto Club #3232","LUWE9W4S__3232 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LUWE9W4S__3232 - Light Cult Crypto Club.JPG",".JPG","45.5","True"
"3233","Light Cult Crypto Club #3233","HSHE8JX9__3233 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HSHE8JX9__3233 - Light Cult Crypto Club.JPG",".JPG","55","True"
"3234","Light Cult Crypto Club #3234","6YXYS6CM__3234 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6YXYS6CM__3234 - Light Cult Crypto Club.JPG",".JPG","107.3","True"
"3235","Light Cult Crypto Club #3235","CHK88PT2__3235 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CHK88PT2__3235 - Light Cult Crypto Club.JPG",".JPG","100.6","True"
"3236","Light Cult Crypto Club #3236","WF843KHP__3236 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WF843KHP__3236 - Light Cult Crypto Club.JPG",".JPG","124.1","True"
"3237","Light Cult Crypto Club #3237","9QR7SWJF__3237 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9QR7SWJF__3237 - Light Cult Crypto Club.JPG",".JPG","54.4","True"
"3238","Light Cult Crypto Club #3238","ICRZPCYR__3238 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ICRZPCYR__3238 - Light Cult Crypto Club.JPG",".JPG","126.8","True"
"3239","Light Cult Crypto Club #3239","P4VE2LJ7__3239 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\P4VE2LJ7__3239 - Light Cult Crypto Club.JPG",".JPG","58.4","True"
"3240","Light Cult Crypto Club #3240","WY9NVCXD__3240 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WY9NVCXD__3240 - Light Cult Crypto Club.JPG",".JPG","139.2","True"
"3241","Light Cult Crypto Club #3241","HGARPEJZ__3241 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HGARPEJZ__3241 - Light Cult Crypto Club.JPG",".JPG","39.8","True"
"3242","Light Cult Crypto Club #3242","WY9QHHJB__3242 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WY9QHHJB__3242 - Light Cult Crypto Club.JPG",".JPG","60.6","True"
"3243","Light Cult Crypto Club #3243","3HD349R2__3243 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3HD349R2__3243 - Light Cult Crypto Club.JPG",".JPG","132.7","True"
"3244","Light Cult Crypto Club #3244","DW96GCWZ__3244 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DW96GCWZ__3244 - Light Cult Crypto Club.JPG",".JPG","36.2","True"
"3245","Light Cult Crypto Club #3245","KEITHBZJ__3245 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KEITHBZJ__3245 - Light Cult Crypto Club.JPG",".JPG","128.7","True"
"3246","Light Cult Crypto Club #3246","IY43TXKI__3246 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IY43TXKI__3246 - Light Cult Crypto Club.JPG",".JPG","59.8","True"
"3247","Light Cult Crypto Club #3247","A4J34W3X__3247 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A4J34W3X__3247 - Light Cult Crypto Club.JPG",".JPG","82.8","True"
"3248","Light Cult Crypto Club #3248","X7Z6VHNR__3248 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X7Z6VHNR__3248 - Light Cult Crypto Club.JPG",".JPG","30.4","True"
"3249","Light Cult Crypto Club #3249","J728PDAI__3249 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J728PDAI__3249 - Light Cult Crypto Club.JPG",".JPG","183.2","True"
"3250","Light Cult Crypto Club #3250","THEBMTKB__3250 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\THEBMTKB__3250 - Light Cult Crypto Club.JPG",".JPG","113.7","True"
"3251","Light Cult Crypto Club #3251","KRYX5NYK__3251 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KRYX5NYK__3251 - Light Cult Crypto Club.JPG",".JPG","81.9","True"
"3252","Light Cult Crypto Club #3252","QI82MFEM__3252 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QI82MFEM__3252 - Light Cult Crypto Club.JPG",".JPG","74","True"
"3253","Light Cult Crypto Club #3253","AXYID7FB__3253 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AXYID7FB__3253 - Light Cult Crypto Club.JPG",".JPG","101.4","True"
"3254","Light Cult Crypto Club #3254","T6JUG2L7__3254 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T6JUG2L7__3254 - Light Cult Crypto Club.JPG",".JPG","45.5","True"
"3255","Light Cult Crypto Club #3255","9RY6TIQF__3255 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9RY6TIQF__3255 - Light Cult Crypto Club.JPG",".JPG","117.1","True"
"3256","Light Cult Crypto Club #3256","IRDB2AYX__3256 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IRDB2AYX__3256 - Light Cult Crypto Club.JPG",".JPG","46.4","True"
"3257","Light Cult Crypto Club #3257","QL3J7AGA__3257 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QL3J7AGA__3257 - Light Cult Crypto Club.JPG",".JPG","82.4","True"
"3258","Light Cult Crypto Club #3258","CSNPTRMP__3258 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CSNPTRMP__3258 - Light Cult Crypto Club.JPG",".JPG","87.8","True"
"3259","Light Cult Crypto Club #3259","FI442Y25__3259 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FI442Y25__3259 - Light Cult Crypto Club.JPG",".JPG","78.7","True"
"3260","Light Cult Crypto Club #3260","IIW2VRKP__3260 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IIW2VRKP__3260 - Light Cult Crypto Club.JPG",".JPG","106.2","True"
"3261","Light Cult Crypto Club #3261","CJQKB4RK__3261 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CJQKB4RK__3261 - Light Cult Crypto Club.JPG",".JPG","45.3","True"
"3262","Light Cult Crypto Club #3262","2PZEXNA2__3262 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2PZEXNA2__3262 - Light Cult Crypto Club.JPG",".JPG","84.5","True"
"3263","Light Cult Crypto Club #3263","9NIKHVIE__3263 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9NIKHVIE__3263 - Light Cult Crypto Club.JPG",".JPG","101.3","True"
"3264","Light Cult Crypto Club #3264","TZXSNZ6D__3264 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TZXSNZ6D__3264 - Light Cult Crypto Club.JPG",".JPG","72","True"
"3265","Light Cult Crypto Club #3265","UCEIIWPN__3265 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UCEIIWPN__3265 - Light Cult Crypto Club.JPG",".JPG","72.4","True"
"3266","Light Cult Crypto Club #3266","SZ32GI2U__3266 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SZ32GI2U__3266 - Light Cult Crypto Club.JPG",".JPG","128.5","True"
"3267","Light Cult Crypto Club #3267","NZK7S32Y__3267 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NZK7S32Y__3267 - Light Cult Crypto Club.JPG",".JPG","138.4","True"
