"NFTNumber","DuplicateCountForNumber","FileName","FullPath","SizeKB"
"489","3","B8TGEJQY__Diapositiva489.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\B8TGEJQY__Diapositiva489.JPG","149.5"
"489","3","NL45PL7D__Diapositiva489.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NL45PL7D__Diapositiva489.JPG","50.8"
"490","3","824TZLLP__Diapositiva490.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\824TZLLP__Diapositiva490.JPG","48.5"
"490","3","I5JB2UPT__Diapositiva490.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I5JB2UPT__Diapositiva490.JPG","91"
"490","3","V6ZFPQHI__Diapositiva490.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\V6ZFPQHI__Diapositiva490.JPG","48.2"
"491","3","AKMBL8S6__Diapositiva491.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AKMBL8S6__Diapositiva491.JPG","53.7"
"491","3","DQZIBUWD__Diapositiva491.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DQZIBUWD__Diapositiva491.JPG","66.7"
"491","3","U6B5E7SD__Diapositiva491.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\U6B5E7SD__Diapositiva491.JPG","81"
"492","3","NN3BDKV4__Diapositiva492.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NN3BDKV4__Diapositiva492.JPG","150.6"
"492","3","PY7EFUAB__Diapositiva492.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PY7EFUAB__Diapositiva492.JPG","42.7"
"492","3","PYEDBRAL__Diapositiva492.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PYEDBRAL__Diapositiva492.JPG","69.6"
"493","3","LYE8Z5BI__Diapositiva493.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LYE8Z5BI__Diapositiva493.JPG","105.2"
"493","3","PYSF69RX__Diapositiva493.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PYSF69RX__Diapositiva493.JPG","46.3"
"493","3","QS3LQHNS__Diapositiva493.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QS3LQHNS__Diapositiva493.JPG","136.7"
"494","3","6XX6C3MD__Diapositiva494.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6XX6C3MD__Diapositiva494.JPG","61.7"
"494","3","MFPT38K4__Diapositiva494.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MFPT38K4__Diapositiva494.JPG","138.2"
"494","3","NDV7VRMW__Diapositiva494.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NDV7VRMW__Diapositiva494.JPG","81.7"
"495","3","493RJEMQ__Diapositiva495.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\493RJEMQ__Diapositiva495.JPG","66.3"
"495","3","5DWP45G9__Diapositiva495.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5DWP45G9__Diapositiva495.JPG","82.4"
"495","3","8GC6LBLD__Diapositiva495.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8GC6LBLD__Diapositiva495.JPG","71.2"
"496","3","BVAMA9UF__Diapositiva496.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BVAMA9UF__Diapositiva496.JPG","84.8"
"496","3","HTSDPA7T__Diapositiva496.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HTSDPA7T__Diapositiva496.JPG","142.2"
"496","3","MQ86A3K6__Diapositiva496.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MQ86A3K6__Diapositiva496.JPG","169.5"
"497","2","K9KBB2NE__Diapositiva497.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\K9KBB2NE__Diapositiva497.JPG","49.4"
"497","2","YUQWGFBX__Diapositiva497.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YUQWGFBX__Diapositiva497.JPG","44.1"
"498","3","HNM8WUCA__Diapositiva498.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HNM8WUCA__Diapositiva498.JPG","122.2"
"498","3","NZBISAFM__Diapositiva498.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NZBISAFM__Diapositiva498.JPG","46"
"498","3","QVJU8PAH__Diapositiva498.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QVJU8PAH__Diapositiva498.JPG","119.7"
"499","2","9QFTZZHW__Diapositiva499.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9QFTZZHW__Diapositiva499.JPG","137.9"
"499","2","YQFGI7TZ__Diapositiva499.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YQFGI7TZ__Diapositiva499.JPG","80.5"
"500","3","AGF8EF2N__Diapositiva500.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AGF8EF2N__Diapositiva500.JPG","89.3"
"500","3","FNR8I9EA__Diapositiva500.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FNR8I9EA__Diapositiva500.JPG","149.6"
"500","3","FXA5Q5V4__Diapositiva500.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FXA5Q5V4__Diapositiva500.JPG","157.9"
"501","2","B3UMP388__Diapositiva501.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\B3UMP388__Diapositiva501.JPG","52.4"
"501","2","H5W9ELHC__Diapositiva501.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\H5W9ELHC__Diapositiva501.JPG","103.5"
"502","3","2VF8PSAF__Diapositiva502.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2VF8PSAF__Diapositiva502.JPG","140.3"
"502","3","BMNF7T6A__Diapositiva502.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BMNF7T6A__Diapositiva502.JPG","75.2"
"502","3","GFA5B6X3__Diapositiva502.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GFA5B6X3__Diapositiva502.JPG","87.3"
"503","3","82E6IMQU__Diapositiva503.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\82E6IMQU__Diapositiva503.JPG","64.8"
"503","3","HNWDG6FF__Diapositiva503.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HNWDG6FF__Diapositiva503.JPG","146"
"503","3","X7KULS9X__Diapositiva503.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X7KULS9X__Diapositiva503.JPG","90.2"
"504","2","D2VMWK4W__Diapositiva504.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D2VMWK4W__Diapositiva504.JPG","130.4"
"504","2","TIWPV2TN__Diapositiva504.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TIWPV2TN__Diapositiva504.JPG","86.8"
"505","3","DIUDP35I__Diapositiva505.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DIUDP35I__Diapositiva505.JPG","47.3"
"505","3","T8VUYHU7__Diapositiva505.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T8VUYHU7__Diapositiva505.JPG","121.4"
"505","3","VZM94BGG__Diapositiva505.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VZM94BGG__Diapositiva505.JPG","98.5"
"506","3","52H9VTCN__Diapositiva506.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\52H9VTCN__Diapositiva506.JPG","116.1"
"506","3","92RIXRMK__Diapositiva506.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92RIXRMK__Diapositiva506.JPG","107.4"
"506","3","IHEQNQP4__Diapositiva506.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IHEQNQP4__Diapositiva506.JPG","130.7"
"508","3","6W6A9EJM__Diapositiva508.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6W6A9EJM__Diapositiva508.JPG","77.7"
"508","3","D57F4UEA__Diapositiva508.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D57F4UEA__Diapositiva508.JPG","138.1"
"508","3","R5NF8U3F__Diapositiva508.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\R5NF8U3F__Diapositiva508.JPG","118.5"
"509","3","F9R7YN6H__Diapositiva509.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F9R7YN6H__Diapositiva509.JPG","51.8"
"509","3","L78ZIN27__Diapositiva509.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\L78ZIN27__Diapositiva509.JPG","95.1"
"509","3","PKGMIBKL__Diapositiva509.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PKGMIBKL__Diapositiva509.JPG","135.2"
"510","2","HTKCEXXZ__Diapositiva510.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HTKCEXXZ__Diapositiva510.JPG","123.2"
"510","2","W7CFJXL6__Diapositiva510.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W7CFJXL6__Diapositiva510.JPG","133.9"
"511","3","D97TL4TT__Diapositiva511.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D97TL4TT__Diapositiva511.JPG","95.5"
"511","3","GFGZWCDJ__Diapositiva511.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GFGZWCDJ__Diapositiva511.JPG","57.8"
"511","3","JJXQ6CXQ__Diapositiva511.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JJXQ6CXQ__Diapositiva511.JPG","126"
"512","3","7PW88MPW__Diapositiva512.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7PW88MPW__Diapositiva512.JPG","140.9"
"512","3","KHEAXDBY__Diapositiva512.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KHEAXDBY__Diapositiva512.JPG","113.9"
"512","3","VEDS8TMU__Diapositiva512.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VEDS8TMU__Diapositiva512.JPG","52.2"
"513","2","GHU7BNPP__Diapositiva513.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GHU7BNPP__Diapositiva513.JPG","132.1"
"513","2","KPUEX7CM__Diapositiva513.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KPUEX7CM__Diapositiva513.JPG","95.9"
"514","3","4G86KXSQ__Diapositiva514.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4G86KXSQ__Diapositiva514.JPG","68.6"
"514","3","8HB5F3DC__Diapositiva514.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8HB5F3DC__Diapositiva514.JPG","136.5"
"514","3","RE6DILI3__Diapositiva514.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RE6DILI3__Diapositiva514.JPG","113.3"
"515","3","DJCAIIRW__Diapositiva515.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DJCAIIRW__Diapositiva515.JPG","104"
"515","3","FQLK3HA8__Diapositiva515.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FQLK3HA8__Diapositiva515.JPG","75.1"
"515","3","KZX32BDF__Diapositiva515.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KZX32BDF__Diapositiva515.JPG","88.3"
"516","3","QVYPGWJR__Diapositiva516.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QVYPGWJR__Diapositiva516.JPG","122"
"516","3","Y3T2PJLX__Diapositiva516.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y3T2PJLX__Diapositiva516.JPG","65.3"
"516","3","ZQGV3V9E__Diapositiva516.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZQGV3V9E__Diapositiva516.JPG","62.5"
"517","2","CWZ6DLM5__Diapositiva517.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CWZ6DLM5__Diapositiva517.JPG","85.1"
"517","2","JFND9AGG__Diapositiva517.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JFND9AGG__Diapositiva517.JPG","57.9"
"518","2","IWQB9ARV__Diapositiva518.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IWQB9ARV__Diapositiva518.JPG","109.1"
"518","2","T286GUN4__Diapositiva518.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T286GUN4__Diapositiva518.JPG","43.8"
"519","3","964E6MJX__Diapositiva519.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\964E6MJX__Diapositiva519.JPG","53.2"
"519","3","IS3F8Y7V__Diapositiva519.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IS3F8Y7V__Diapositiva519.JPG","137.3"
"519","3","JRP4LHPK__Diapositiva519.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JRP4LHPK__Diapositiva519.JPG","112"
"520","3","96ZH59XW__Diapositiva520.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\96ZH59XW__Diapositiva520.JPG","94.3"
"520","3","G3IDGQ34__Diapositiva520.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G3IDGQ34__Diapositiva520.JPG","161.5"
"520","3","XJPZPCVQ__Diapositiva520.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XJPZPCVQ__Diapositiva520.JPG","74.5"
"521","3","F983FBHT__Diapositiva521.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F983FBHT__Diapositiva521.JPG","56.7"
"521","3","G2LS47UQ__Diapositiva521.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G2LS47UQ__Diapositiva521.JPG","96.2"
"521","3","V5YSTN8M__Diapositiva521.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\V5YSTN8M__Diapositiva521.JPG","63"
"522","3","KIPLVKS3__Diapositiva522.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KIPLVKS3__Diapositiva522.JPG","136.9"
"522","3","P2C482DF__Diapositiva522.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\P2C482DF__Diapositiva522.JPG","44.4"
"522","3","TUT7HWGJ__Diapositiva522.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TUT7HWGJ__Diapositiva522.JPG","48.3"
"523","3","4KZRQHM7__Diapositiva523.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KZRQHM7__Diapositiva523.JPG","77.7"
"523","3","M5P4R54C__Diapositiva523.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M5P4R54C__Diapositiva523.JPG","77.7"
"523","3","QNUA397B__Diapositiva523.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QNUA397B__Diapositiva523.JPG","125.3"
"524","3","EZBYXJ64__Diapositiva524.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EZBYXJ64__Diapositiva524.JPG","111"
"524","3","M9448EZT__Diapositiva524.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M9448EZT__Diapositiva524.JPG","55"
"524","3","X56UETRP__Diapositiva524.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X56UETRP__Diapositiva524.JPG","47.8"
"525","3","3ACPIE7N__Diapositiva525.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3ACPIE7N__Diapositiva525.JPG","95.5"
"525","3","HSN94JQP__Diapositiva525.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HSN94JQP__Diapositiva525.JPG","157.9"
"525","3","Q4278DEW__Diapositiva525.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Q4278DEW__Diapositiva525.JPG","80.9"
"526","2","TLW5QZTH__Diapositiva526.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TLW5QZTH__Diapositiva526.JPG","61.4"
"526","2","ZUSPCG5S__Diapositiva526.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZUSPCG5S__Diapositiva526.JPG","69.4"
"527","3","24DJAICF__Diapositiva527.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\24DJAICF__Diapositiva527.JPG","154.5"
"527","3","KIJD6K7U__Diapositiva527.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KIJD6K7U__Diapositiva527.JPG","80.6"
"527","3","XCIWZUX5__Diapositiva527.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XCIWZUX5__Diapositiva527.JPG","148.5"
"528","3","5GSCWFY4__Diapositiva528.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5GSCWFY4__Diapositiva528.JPG","125.7"
"528","3","DHPBMVWV__Diapositiva528.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DHPBMVWV__Diapositiva528.JPG","61.9"
"528","3","PQRLA9LK__Diapositiva528.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PQRLA9LK__Diapositiva528.JPG","74.4"
"529","3","DT3EYSNC__Diapositiva529.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DT3EYSNC__Diapositiva529.JPG","80.4"
"529","3","RCJ6PU5T__Diapositiva529.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RCJ6PU5T__Diapositiva529.JPG","69.1"
"529","3","RMR3E5E8__Diapositiva529.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RMR3E5E8__Diapositiva529.JPG","82.2"
"530","3","DSHY29GW__Diapositiva530.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DSHY29GW__Diapositiva530.JPG","59"
"530","3","ECRRKJJI__Diapositiva530.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ECRRKJJI__Diapositiva530.JPG","70.8"
"530","3","SWM2RIRL__Diapositiva530.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SWM2RIRL__Diapositiva530.JPG","36.3"
"531","3","3P4TBI2D__Diapositiva531.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3P4TBI2D__Diapositiva531.JPG","138.7"
"531","3","C9UD287U__Diapositiva531.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\C9UD287U__Diapositiva531.JPG","119.8"
"531","3","FERWYIPG__Diapositiva531.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FERWYIPG__Diapositiva531.JPG","113.2"
"532","2","5L9TZESY__Diapositiva532.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5L9TZESY__Diapositiva532.JPG","107.5"
"532","2","PIK9ZHXX__Diapositiva532.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PIK9ZHXX__Diapositiva532.JPG","136.9"
"533","2","867U6V4E__Diapositiva533.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\867U6V4E__Diapositiva533.JPG","126.9"
"533","2","TV43EG6G__Diapositiva533.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TV43EG6G__Diapositiva533.JPG","40.1"
"534","3","5UDHLJIM__Diapositiva534.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5UDHLJIM__Diapositiva534.JPG","112.7"
"534","3","T3YWGVGK__Diapositiva534.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T3YWGVGK__Diapositiva534.JPG","56.6"
"534","3","TYP5TDVQ__Diapositiva534.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TYP5TDVQ__Diapositiva534.JPG","81.1"
"535","3","G8EG33UZ__Diapositiva535.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G8EG33UZ__Diapositiva535.JPG","73.5"
"535","3","JBEJVJ4B__Diapositiva535.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JBEJVJ4B__Diapositiva535.JPG","42.1"
"535","3","JPJDE3Z2__Diapositiva535.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JPJDE3Z2__Diapositiva535.JPG","78"
"536","3","4NEM6756__Diapositiva536.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4NEM6756__Diapositiva536.JPG","72.8"
"536","3","PLJPD4WA__Diapositiva536.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PLJPD4WA__Diapositiva536.JPG","68.4"
"536","3","PMLT3BGZ__Diapositiva536.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PMLT3BGZ__Diapositiva536.JPG","56.1"
"537","3","3MPJ9TRL__Diapositiva537.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3MPJ9TRL__Diapositiva537.JPG","66.4"
"537","3","NQQTB36N__Diapositiva537.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NQQTB36N__Diapositiva537.JPG","38.1"
"537","3","STEYGL75__Diapositiva537.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\STEYGL75__Diapositiva537.JPG","46.1"
"538","2","3BCKF2VG__Diapositiva538.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3BCKF2VG__Diapositiva538.JPG","145.4"
"538","2","LXIJACFM__Diapositiva538.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LXIJACFM__Diapositiva538.JPG","39.6"
"539","3","DEERGESU__Diapositiva539.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DEERGESU__Diapositiva539.JPG","68.1"
"539","3","JSWFHY9X__Diapositiva539.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSWFHY9X__Diapositiva539.JPG","100.1"
"539","3","XS8RZJUB__Diapositiva539.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XS8RZJUB__Diapositiva539.JPG","45.6"
"540","2","4BPQNIPW__Diapositiva540.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4BPQNIPW__Diapositiva540.JPG","51.4"
"540","2","MVG6TT6X__Diapositiva540.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MVG6TT6X__Diapositiva540.JPG","48.3"
"541","3","8BQ2V7HZ__Diapositiva541.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8BQ2V7HZ__Diapositiva541.JPG","49.3"
"541","3","S9ZWGLLZ__Diapositiva541.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\S9ZWGLLZ__Diapositiva541.JPG","108.9"
"541","3","WYYUEH95__Diapositiva541.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WYYUEH95__Diapositiva541.JPG","138.6"
"542","3","4JANHZJF__Diapositiva542.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4JANHZJF__Diapositiva542.JPG","121"
"542","3","AMX8UPW8__Diapositiva542.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AMX8UPW8__Diapositiva542.JPG","76"
"542","3","T9XVNW37__Diapositiva542.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T9XVNW37__Diapositiva542.JPG","46.9"
"543","3","66HGYHQR__Diapositiva543.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\66HGYHQR__Diapositiva543.JPG","94.5"
"543","3","PCI8J63C__Diapositiva543.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PCI8J63C__Diapositiva543.JPG","134.1"
"543","3","VLXHUUQ6__Diapositiva543.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VLXHUUQ6__Diapositiva543.JPG","63.3"
"544","3","4DVRPQNS__Diapositiva544.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4DVRPQNS__Diapositiva544.JPG","111.3"
"544","3","6ATHJD3Y__Diapositiva544.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6ATHJD3Y__Diapositiva544.JPG","108.6"
"544","3","S876ARJP__Diapositiva544.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\S876ARJP__Diapositiva544.JPG","84.5"
"545","2","QL7NHW83__Diapositiva545.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QL7NHW83__Diapositiva545.JPG","75.4"
"545","2","ZTHVTTD4__Diapositiva545.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZTHVTTD4__Diapositiva545.JPG","119.9"
"546","2","IENAJ2XG__Diapositiva546.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IENAJ2XG__Diapositiva546.JPG","88.2"
"546","2","KAVC8YI3__Diapositiva546.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KAVC8YI3__Diapositiva546.JPG","72.1"
"547","3","76NMGQX2__Diapositiva547.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\76NMGQX2__Diapositiva547.JPG","70.6"
"547","3","E8EQT9SD__Diapositiva547.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\E8EQT9SD__Diapositiva547.JPG","125.8"
"547","3","GG3FWMCU__Diapositiva547.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GG3FWMCU__Diapositiva547.JPG","106.1"
"548","2","5772C7SF__Diapositiva548.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5772C7SF__Diapositiva548.JPG","53"
"548","2","F4V4VZGM__Diapositiva548.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F4V4VZGM__Diapositiva548.JPG","47.1"
"549","3","5GVAMF96__Diapositiva549.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5GVAMF96__Diapositiva549.JPG","140.8"
"549","3","5WNM2P4X__Diapositiva549.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5WNM2P4X__Diapositiva549.JPG","33.1"
"549","3","YRLXAEVJ__Diapositiva549.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YRLXAEVJ__Diapositiva549.JPG","56.3"
"550","2","7YEKZBLI__Diapositiva550.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7YEKZBLI__Diapositiva550.JPG","55.2"
"550","2","XV2P3DMY__Diapositiva550.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XV2P3DMY__Diapositiva550.JPG","75.8"
"551","3","5JT6TJ9L__Diapositiva551.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5JT6TJ9L__Diapositiva551.JPG","153.3"
"551","3","AJ66EGCH__Diapositiva551.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AJ66EGCH__Diapositiva551.JPG","80"
